comp,year,round_no,match_no,comedian_name,comedian_number,seat_no,score
r1,2024,1,,kento fukaya,,3,93
r1,2024,1,,kento fukaya,,4,88
r1,2024,1,,kento fukaya,,5,90
r1,2024,1,,寺田寛明,,1,90
r1,2024,1,,寺田寛明,,2,92
r1,2024,1,,寺田寛明,,3,92
r1,2024,1,,寺田寛明,,4,89
r1,2024,1,,寺田寛明,,5,92
r1,2024,1,,サツマカワRPG,,1,91
r1,2024,1,,サツマカワRPG,,2,90
r1,2024,1,,サツマカワRPG,,3,92
r1,2024,1,,サツマカワRPG,,4,93
r1,2024,1,,サツマカワRPG,,5,91
r1,2024,1,,吉住,,1,91
r1,2024,1,,吉住,,2,94
r1,2024,1,,吉住,,3,94
r1,2024,1,,吉住,,4,96
r1,2024,1,,吉住,,5,95
r1,2024,1,,トンツカタンお抹茶,,1,92
r1,2024,1,,トンツカタンお抹茶,,2,89
r1,2024,1,,トンツカタンお抹茶,,3,92
r1,2024,1,,トンツカタンお抹茶,,4,86
r1,2024,1,,トンツカタンお抹茶,,5,89
r1,2024,1,,どくさいスイッチ企画,,1,91
r1,2024,1,,どくさいスイッチ企画,,2,92
r1,2024,1,,どくさいスイッチ企画,,3,93
r1,2024,1,,どくさいスイッチ企画,,4,90
r1,2024,1,,どくさいスイッチ企画,,5,92
r1,2023,1,,Yes!アキト,,1,91
r1,2023,1,,Yes!アキト,,2,94
r1,2023,1,,Yes!アキト,,3,93
r1,2023,1,,Yes!アキト,,4,88
r1,2023,1,,Yes!アキト,,5,90
r1,2023,1,,寺田寛明,,1,90
r1,2023,1,,寺田寛明,,2,94
r1,2023,1,,寺田寛明,,3,94
r1,2023,1,,寺田寛明,,4,92
r1,2023,1,,寺田寛明,,5,94
r1,2023,1,,ラパルフェ 都留,,1,94
r1,2023,1,,ラパルフェ 都留,,2,91
r1,2023,1,,ラパルフェ 都留,,3,90
r1,2023,1,,ラパルフェ 都留,,4,87
r1,2023,1,,ラパルフェ 都留,,5,89
r1,2023,1,,サツマカワRPG,,1,92
r1,2023,1,,サツマカワRPG,,2,93
r1,2023,1,,サツマカワRPG,,3,96
r1,2023,1,,サツマカワRPG,,4,90
r1,2023,1,,サツマカワRPG,,5,91
r1,2023,1,,カベポスター 永見,,1,93
r1,2023,1,,カベポスター 永見,,2,96
r1,2023,1,,カベポスター 永見,,3,97
r1,2023,1,,カベポスター 永見,,4,86
r1,2023,1,,カベポスター 永見,,5,88
r1,2023,1,,こたけ正義感,,1,93
r1,2023,1,,こたけ正義感,,2,93
r1,2023,1,,こたけ正義感,,3,92
r1,2023,1,,こたけ正義感,,4,91
r1,2023,1,,こたけ正義感,,5,93
r1,2023,1,,田津原理音,,1,96
r1,2023,1,,田津原理音,,2,96
r1,2023,1,,田津原理音,,3,97
r1,2023,1,,田津原理音,,4,89
r1,2023,1,,田津原理音,,5,92
r1,2023,1,,コットン きょん,,1,95
r1,2023,1,,コットン きょん,,2,92
r1,2023,1,,コットン きょん,,3,96
r1,2023,1,,コットン きょん,,4,90
r1,2023,1,,コットン きょん,,5,95
r1,2022,1,,kento fukaya,,1,90
r1,2022,1,,kento fukaya,,2,90
r1,2022,1,,kento fukaya,,3,92
r1,2022,1,,kento fukaya,,4,84
r1,2022,1,,kento fukaya,,5,93
r1,2022,1,,お見送り芸人しんいち,,1,93
r1,2022,1,,お見送り芸人しんいち,,2,95
r1,2022,1,,お見送り芸人しんいち,,3,94
r1,2022,1,,お見送り芸人しんいち,,4,89
r1,2022,1,,お見送り芸人しんいち,,5,92
r1,2022,1,,Yes!アキト,,1,90
r1,2022,1,,Yes!アキト,,2,90
r1,2022,1,,Yes!アキト,,3,92
r1,2022,1,,Yes!アキト,,4,87
r1,2022,1,,Yes!アキト,,5,88
r1,2022,1,,吉住,,1,91
r1,2022,1,,吉住,,2,93
r1,2022,1,,吉住,,3,97
r1,2022,1,,吉住,,4,91
r1,2022,1,,吉住,,5,91
r1,2022,1,,サツマカワRPG,,1,91
r1,2022,1,,サツマカワRPG,,2,96
r1,2022,1,,サツマカワRPG,,3,94
r1,2022,1,,サツマカワRPG,,4,88
r1,2022,1,,サツマカワRPG,,5,90
r1,2022,1,,ZAZY,,1,95
r1,2022,1,,ZAZY,,2,96
r1,2022,1,,ZAZY,,3,98
r1,2022,1,,ZAZY,,4,86
r1,2022,1,,ZAZY,,5,89
r1,2022,1,,寺田寛明,,1,90
r1,2022,1,,寺田寛明,,2,92
r1,2022,1,,寺田寛明,,3,94
r1,2022,1,,寺田寛明,,4,85
r1,2022,1,,寺田寛明,,5,90
r1,2022,1,,金の国 渡部おにぎり,,1,93
r1,2022,1,,金の国 渡部おにぎり,,2,94
r1,2022,1,,金の国 渡部おにぎり,,3,93
r1,2022,1,,金の国 渡部おにぎり,,4,90
r1,2022,1,,金の国 渡部おにぎり,,5,93
r1,2021,1,,マツモトクラブ,,1,89
r1,2021,1,,マツモトクラブ,,2,93
r1,2021,1,,マツモトクラブ,,3,93
r1,2021,1,,マツモトクラブ,,4,94
r1,2021,1,,マツモトクラブ,,5,88
r1,2021,1,,マツモトクラブ,,6,89
r1,2021,1,,マツモトクラブ,,7,88
r1,2021,1,,マツモトクラブ,,8,3
r1,2021,1,,ZAZY,,1,93
r1,2021,1,,ZAZY,,2,95
r1,2021,1,,ZAZY,,3,95
r1,2021,1,,ZAZY,,4,99
r1,2021,1,,ZAZY,,5,95
r1,2021,1,,ZAZY,,6,93
r1,2021,1,,ZAZY,,7,94
r1,2021,1,,ZAZY,,8,5
r1,2021,1,,土屋,,1,88
r1,2021,1,,土屋,,2,96
r1,2021,1,,土屋,,3,94
r1,2021,1,,土屋,,4,95
r1,2021,1,,土屋,,5,93
r1,2021,1,,土屋,,6,90
r1,2021,1,,土屋,,7,90
r1,2021,1,,土屋,,8,1
r1,2021,1,,森本サイダー,,1,91
r1,2021,1,,森本サイダー,,2,91
r1,2021,1,,森本サイダー,,3,96
r1,2021,1,,森本サイダー,,4,96
r1,2021,1,,森本サイダー,,5,92
r1,2021,1,,森本サイダー,,6,90
r1,2021,1,,森本サイダー,,7,93
r1,2021,1,,森本サイダー,,8,1
r1,2021,1,,吉住,,1,90
r1,2021,1,,吉住,,2,95
r1,2021,1,,吉住,,3,94
r1,2021,1,,吉住,,4,94
r1,2021,1,,吉住,,5,91
r1,2021,1,,吉住,,6,89
r1,2021,1,,吉住,,7,88
r1,2021,1,,吉住,,8,5
r1,2021,1,,寺田寛明,,1,87
r1,2021,1,,寺田寛明,,2,89
r1,2021,1,,寺田寛明,,3,93
r1,2021,1,,寺田寛明,,4,93
r1,2021,1,,寺田寛明,,5,89
r1,2021,1,,寺田寛明,,6,88
r1,2021,1,,寺田寛明,,7,89
r1,2021,1,,寺田寛明,,8,5
r1,2021,1,,かが屋 賀屋,,1,90
r1,2021,1,,かが屋 賀屋,,2,93
r1,2021,1,,かが屋 賀屋,,3,96
r1,2021,1,,かが屋 賀屋,,4,95
r1,2021,1,,かが屋 賀屋,,5,94
r1,2021,1,,かが屋 賀屋,,6,92
r1,2021,1,,かが屋 賀屋,,7,90
r1,2021,1,,かが屋 賀屋,,8,5
r1,2021,1,,kento fukaya,,1,92
r1,2021,1,,kento fukaya,,2,90
r1,2021,1,,kento fukaya,,3,94
r1,2021,1,,kento fukaya,,4,93
r1,2021,1,,kento fukaya,,5,92
r1,2021,1,,kento fukaya,,6,92
r1,2021,1,,kento fukaya,,7,92
r1,2021,1,,kento fukaya,,8,5
r1,2021,1,,高田ぽる子,,1,93
r1,2021,1,,高田ぽる子,,2,89
r1,2021,1,,高田ぽる子,,3,95
r1,2021,1,,高田ぽる子,,4,92
r1,2021,1,,高田ぽる子,,5,92
r1,2021,1,,高田ぽる子,,6,93
r1,2021,1,,高田ぽる子,,7,93
r1,2021,1,,高田ぽる子,,8,5
r1,2021,1,,ゆりやんレトリィバァ,,1,95
r1,2021,1,,ゆりやんレトリィバァ,,2,94
r1,2021,1,,ゆりやんレトリィバァ,,3,95
r1,2021,1,,ゆりやんレトリィバァ,,4,97
r1,2021,1,,ゆりやんレトリィバァ,,5,95
r1,2021,1,,ゆりやんレトリィバァ,,6,93
r1,2021,1,,ゆりやんレトリィバァ,,7,92
r1,2021,1,,ゆりやんレトリィバァ,,8,5
abc,2015,1,,GAG少年楽団,,1,97
abc,2015,1,,GAG少年楽団,,2,98
abc,2015,1,,GAG少年楽団,,3,95
abc,2015,1,,GAG少年楽団,,4,93
abc,2015,1,,GAG少年楽団,,5,97
abc,2015,1,,学天即,,1,96
abc,2015,1,,学天即,,2,96
abc,2015,1,,学天即,,3,94
abc,2015,1,,学天即,,4,93
abc,2015,1,,学天即,,5,94
abc,2015,1,,うしろシティ,,1,92
abc,2015,1,,うしろシティ,,2,96
abc,2015,1,,うしろシティ,,3,94
abc,2015,1,,うしろシティ,,4,95
abc,2015,1,,うしろシティ,,5,93
abc,2015,1,,ニューヨーク,,1,92
abc,2015,1,,ニューヨーク,,2,90
abc,2015,1,,ニューヨーク,,3,94
abc,2015,1,,ニューヨーク,,4,95
abc,2015,1,,ニューヨーク,,5,96
abc,2015,1,,チョコレートプラネット,,1,93
abc,2015,1,,チョコレートプラネット,,2,91
abc,2015,1,,チョコレートプラネット,,3,95
abc,2015,1,,チョコレートプラネット,,4,92
abc,2015,1,,チョコレートプラネット,,5,95
abc,2015,1,,シンクロック,,1,91
abc,2015,1,,シンクロック,,2,93
abc,2015,1,,シンクロック,,3,89
abc,2015,1,,シンクロック,,4,94
abc,2015,1,,シンクロック,,5,93
abc,2015,1,,ガリバートンネル,,1,92
abc,2015,1,,ガリバートンネル,,2,85
abc,2015,1,,ガリバートンネル,,3,92
abc,2015,1,,ガリバートンネル,,4,92
abc,2015,1,,ガリバートンネル,,5,93
abc,2015,1,,たかまつなな,,1,91
abc,2015,1,,たかまつなな,,2,94
abc,2015,1,,たかまつなな,,3,89
abc,2015,1,,たかまつなな,,4,90
abc,2015,1,,たかまつなな,,5,89
abc,2015,1,,吉田たち,,1,91
abc,2015,1,,吉田たち,,2,88
abc,2015,1,,吉田たち,,3,85
abc,2015,1,,吉田たち,,4,92
abc,2015,1,,吉田たち,,5,80
abc,2015,1,,中山女子短期大学,,1,88
abc,2015,1,,中山女子短期大学,,2,85
abc,2015,1,,中山女子短期大学,,3,87
abc,2015,1,,中山女子短期大学,,4,89
abc,2015,1,,中山女子短期大学,,5,83
abc,2014,1,,天竺鼠,,1,96
abc,2014,1,,天竺鼠,,2,98
abc,2014,1,,天竺鼠,,3,100
abc,2014,1,,天竺鼠,,4,97
abc,2014,1,,天竺鼠,,5,92
abc,2014,1,,学天即,,1,96
abc,2014,1,,学天即,,2,98
abc,2014,1,,学天即,,3,100
abc,2014,1,,学天即,,4,93
abc,2014,1,,学天即,,5,89
abc,2014,1,,和牛,,1,95
abc,2014,1,,和牛,,2,95
abc,2014,1,,和牛,,3,88
abc,2014,1,,和牛,,4,90
abc,2014,1,,和牛,,5,88
abc,2014,1,,GAG少年楽団,,1,90
abc,2014,1,,GAG少年楽団,,2,88
abc,2014,1,,GAG少年楽団,,3,95
abc,2014,1,,GAG少年楽団,,4,90
abc,2014,1,,GAG少年楽団,,5,88
abc,2014,1,,藤崎マーケット,,1,90
abc,2014,1,,藤崎マーケット,,2,87
abc,2014,1,,藤崎マーケット,,3,89
abc,2014,1,,藤崎マーケット,,4,89
abc,2014,1,,藤崎マーケット,,5,87
abc,2014,1,,ラブレターズ,,1,94
abc,2014,1,,ラブレターズ,,2,88
abc,2014,1,,ラブレターズ,,3,84
abc,2014,1,,ラブレターズ,,4,87
abc,2014,1,,ラブレターズ,,5,84
abc,2014,1,,シマッシュレコード,,1,90
abc,2014,1,,シマッシュレコード,,2,86
abc,2014,1,,シマッシュレコード,,3,90
abc,2014,1,,シマッシュレコード,,4,89
abc,2014,1,,シマッシュレコード,,5,82
abc,2014,1,,シソンヌ,,1,89
abc,2014,1,,シソンヌ,,2,84
abc,2014,1,,シソンヌ,,3,87
abc,2014,1,,シソンヌ,,4,89
abc,2014,1,,シソンヌ,,5,84
abc,2014,1,,ニューヨーク,,1,89
abc,2014,1,,ニューヨーク,,2,84
abc,2014,1,,ニューヨーク,,3,83
abc,2014,1,,ニューヨーク,,4,91
abc,2014,1,,ニューヨーク,,5,84
abc,2014,1,,ジグザグジギー,,1,87
abc,2014,1,,ジグザグジギー,,2,85
abc,2014,1,,ジグザグジギー,,3,82
abc,2014,1,,ジグザグジギー,,4,89
abc,2014,1,,ジグザグジギー,,5,86
abc,2013,1,,ジャルジャル,,1,97
abc,2013,1,,ジャルジャル,,2,97
abc,2013,1,,ジャルジャル,,3,98
abc,2013,1,,ジャルジャル,,4,98
abc,2013,1,,ジャルジャル,,5,94
abc,2013,1,,GAG少年楽団,,1,96
abc,2013,1,,GAG少年楽団,,2,95
abc,2013,1,,GAG少年楽団,,3,96
abc,2013,1,,GAG少年楽団,,4,92
abc,2013,1,,GAG少年楽団,,5,92
abc,2013,1,,ジグザグジギー,,1,94
abc,2013,1,,ジグザグジギー,,2,92
abc,2013,1,,ジグザグジギー,,3,97
abc,2013,1,,ジグザグジギー,,4,95
abc,2013,1,,ジグザグジギー,,5,91
abc,2013,1,,シソンヌ,,1,93
abc,2013,1,,シソンヌ,,2,91
abc,2013,1,,シソンヌ,,3,97
abc,2013,1,,シソンヌ,,4,95
abc,2013,1,,シソンヌ,,5,90
abc,2013,1,,プリマ旦那,,1,92
abc,2013,1,,プリマ旦那,,2,92
abc,2013,1,,プリマ旦那,,3,95
abc,2013,1,,プリマ旦那,,4,95
abc,2013,1,,プリマ旦那,,5,89
abc,2013,1,,天竺鼠,,1,94
abc,2013,1,,天竺鼠,,2,90
abc,2013,1,,天竺鼠,,3,95
abc,2013,1,,天竺鼠,,4,90
abc,2013,1,,天竺鼠,,5,92
abc,2013,1,,アイロンヘッド,,1,90
abc,2013,1,,アイロンヘッド,,2,92
abc,2013,1,,アイロンヘッド,,3,90
abc,2013,1,,アイロンヘッド,,4,94
abc,2013,1,,アイロンヘッド,,5,89
abc,2013,1,,ジャングルポケット,,1,91
abc,2013,1,,ジャングルポケット,,2,88
abc,2013,1,,ジャングルポケット,,3,93
abc,2013,1,,ジャングルポケット,,4,90
abc,2013,1,,ジャングルポケット,,5,87
abc,2013,1,,和牛,,1,90
abc,2013,1,,和牛,,2,89
abc,2013,1,,和牛,,3,89
abc,2013,1,,和牛,,4,88
abc,2013,1,,和牛,,5,87
abc,2012,1,,かまいたち,,1,93
abc,2012,1,,かまいたち,,2,94
abc,2012,1,,かまいたち,,3,93
abc,2012,1,,かまいたち,,4,88
abc,2012,1,,かまいたち,,5,90
abc,2012,1,,さらば青春の光,,1,93
abc,2012,1,,さらば青春の光,,2,94
abc,2012,1,,さらば青春の光,,3,92
abc,2012,1,,さらば青春の光,,4,89
abc,2012,1,,さらば青春の光,,5,86
abc,2012,1,,ソーセージ,,1,92
abc,2012,1,,ソーセージ,,2,92
abc,2012,1,,ソーセージ,,3,90
abc,2012,1,,ソーセージ,,4,92
abc,2012,1,,ソーセージ,,5,87
abc,2012,1,,三日月マンハッタン,,1,91
abc,2012,1,,三日月マンハッタン,,2,87
abc,2012,1,,三日月マンハッタン,,3,91
abc,2012,1,,三日月マンハッタン,,4,90
abc,2012,1,,三日月マンハッタン,,5,84
abc,2012,1,,藤崎マーケット,,1,92
abc,2012,1,,藤崎マーケット,,2,95
abc,2012,1,,藤崎マーケット,,3,86
abc,2012,1,,藤崎マーケット,,4,83
abc,2012,1,,藤崎マーケット,,5,85
abc,2012,1,,学天即,,1,90
abc,2012,1,,学天即,,2,90
abc,2012,1,,学天即,,3,89
abc,2012,1,,学天即,,4,85
abc,2012,1,,学天即,,5,86
abc,2012,1,,ジグザグジギー,,1,84
abc,2012,1,,ジグザグジギー,,2,91
abc,2012,1,,ジグザグジギー,,3,92
abc,2012,1,,ジグザグジギー,,4,88
abc,2012,1,,ジグザグジギー,,5,84
abc,2012,1,,ジャルジャル,,1,90
abc,2012,1,,ジャルジャル,,2,87
abc,2012,1,,ジャルジャル,,3,90
abc,2012,1,,ジャルジャル,,4,87
abc,2012,1,,ジャルジャル,,5,85
abc,2012,1,,プラスマイナス,,1,90
abc,2012,1,,プラスマイナス,,2,85
abc,2012,1,,プラスマイナス,,3,87
abc,2012,1,,プラスマイナス,,4,85
abc,2012,1,,プラスマイナス,,5,88
abc,2012,1,,パップコーン,,1,85
abc,2012,1,,パップコーン,,2,87
abc,2012,1,,パップコーン,,3,80
abc,2012,1,,パップコーン,,4,83
abc,2012,1,,パップコーン,,5,82
u5,2023,1,,三遊間,,1,0
u5,2023,1,,三遊間,,2,0
u5,2023,1,,三遊間,,3,0
u5,2023,1,,三遊間,,4,0
u5,2023,1,,三遊間,,5,1
u5,2023,1,,三遊間,,6,0
u5,2023,1,,あくびぼうや,,1,1
u5,2023,1,,あくびぼうや,,2,1
u5,2023,1,,あくびぼうや,,3,1
u5,2023,1,,あくびぼうや,,4,1
u5,2023,1,,あくびぼうや,,5,0
u5,2023,1,,あくびぼうや,,6,0
u5,2023,1,,ハマノとヘンミ,,1,0
u5,2023,1,,ハマノとヘンミ,,2,0
u5,2023,1,,ハマノとヘンミ,,3,0
u5,2023,1,,ハマノとヘンミ,,4,0
u5,2023,1,,ハマノとヘンミ,,5,0
u5,2023,1,,ハマノとヘンミ,,6,1
u5,2023,1,,イチゴ,,1,0
u5,2023,1,,イチゴ,,2,0
u5,2023,1,,イチゴ,,3,0
u5,2023,1,,イチゴ,,4,0
u5,2023,1,,イチゴ,,5,1
u5,2023,1,,イチゴ,,6,0
u5,2023,1,,キャプテンバイソン,,1,1
u5,2023,1,,キャプテンバイソン,,2,1
u5,2023,1,,キャプテンバイソン,,3,1
u5,2023,1,,キャプテンバイソン,,4,1
u5,2023,1,,キャプテンバイソン,,5,0
u5,2023,1,,キャプテンバイソン,,6,0
u5,2023,1,,どんちっち,,1,0
u5,2023,1,,どんちっち,,2,0
u5,2023,1,,どんちっち,,3,0
u5,2023,1,,どんちっち,,4,0
u5,2023,1,,どんちっち,,5,0
u5,2023,1,,どんちっち,,6,1
u5,2023,1,,エナマキシマ,,1,0
u5,2023,1,,エナマキシマ,,2,0
u5,2023,1,,エナマキシマ,,3,0
u5,2023,1,,エナマキシマ,,4,0
u5,2023,1,,エナマキシマ,,5,0
u5,2023,1,,エナマキシマ,,6,0
u5,2023,1,,ライムギ,,1,0
u5,2023,1,,ライムギ,,2,0
u5,2023,1,,ライムギ,,3,0
u5,2023,1,,ライムギ,,4,0
u5,2023,1,,ライムギ,,5,0
u5,2023,1,,ライムギ,,6,0
u5,2023,1,,金魚番長,,1,1
u5,2023,1,,金魚番長,,2,1
u5,2023,1,,金魚番長,,3,1
u5,2023,1,,金魚番長,,4,1
u5,2023,1,,金魚番長,,5,1
u5,2023,1,,金魚番長,,6,1
u5,2023,2,,あくびぼうや,,1,0
u5,2023,2,,あくびぼうや,,2,0
u5,2023,2,,あくびぼうや,,3,0
u5,2023,2,,あくびぼうや,,4,0
u5,2023,2,,あくびぼうや,,5,0
u5,2023,2,,あくびぼうや,,6,0
u5,2023,2,,金魚番長,,1,1
u5,2023,2,,金魚番長,,2,0
u5,2023,2,,金魚番長,,3,1
u5,2023,2,,金魚番長,,4,1
u5,2023,2,,金魚番長,,5,0
u5,2023,2,,金魚番長,,6,1
u5,2023,2,,キャプテンバイソン,,1,0
u5,2023,2,,キャプテンバイソン,,2,1
u5,2023,2,,キャプテンバイソン,,3,0
u5,2023,2,,キャプテンバイソン,,4,0
u5,2023,2,,キャプテンバイソン,,5,1
u5,2023,2,,キャプテンバイソン,,6,0
u5,2024,1,,伝書鳩,,1,0
u5,2024,1,,伝書鳩,,2,0
u5,2024,1,,伝書鳩,,3,0
u5,2024,1,,伝書鳩,,4,0
u5,2024,1,,伝書鳩,,5,1
u5,2024,1,,伝書鳩,,6,0
u5,2024,1,,伝書鳩,,7,0
u5,2024,1,,マーティー,,1,0
u5,2024,1,,マーティー,,2,0
u5,2024,1,,マーティー,,3,0
u5,2024,1,,マーティー,,4,0
u5,2024,1,,マーティー,,5,0
u5,2024,1,,マーティー,,6,0
u5,2024,1,,マーティー,,7,0
u5,2024,1,,キャプテンバイソン,,1,1
u5,2024,1,,キャプテンバイソン,,2,1
u5,2024,1,,キャプテンバイソン,,3,1
u5,2024,1,,キャプテンバイソン,,4,1
u5,2024,1,,キャプテンバイソン,,5,0
u5,2024,1,,キャプテンバイソン,,6,1
u5,2024,1,,キャプテンバイソン,,7,1
u5,2024,1,,ライムギ,,1,0
u5,2024,1,,ライムギ,,2,0
u5,2024,1,,ライムギ,,3,0
u5,2024,1,,ライムギ,,4,0
u5,2024,1,,ライムギ,,5,0
u5,2024,1,,ライムギ,,6,0
u5,2024,1,,ライムギ,,7,0
u5,2024,1,,清川雄司,,1,0
u5,2024,1,,清川雄司,,2,0
u5,2024,1,,清川雄司,,3,1
u5,2024,1,,清川雄司,,4,1
u5,2024,1,,清川雄司,,5,1
u5,2024,1,,清川雄司,,6,1
u5,2024,1,,清川雄司,,7,0
u5,2024,1,,家族チャーハン,,1,1
u5,2024,1,,家族チャーハン,,2,1
u5,2024,1,,家族チャーハン,,3,0
u5,2024,1,,家族チャーハン,,4,0
u5,2024,1,,家族チャーハン,,5,0
u5,2024,1,,家族チャーハン,,6,0
u5,2024,1,,家族チャーハン,,7,1
u5,2024,1,,ぐろう,,1,1
u5,2024,1,,ぐろう,,2,0
u5,2024,1,,ぐろう,,3,0
u5,2024,1,,ぐろう,,4,0
u5,2024,1,,ぐろう,,5,1
u5,2024,1,,ぐろう,,6,0
u5,2024,1,,ぐろう,,7,0
u5,2024,1,,ツンツクツン万博,,1,0
u5,2024,1,,ツンツクツン万博,,2,1
u5,2024,1,,ツンツクツン万博,,3,1
u5,2024,1,,ツンツクツン万博,,4,1
u5,2024,1,,ツンツクツン万博,,5,0
u5,2024,1,,ツンツクツン万博,,6,0
u5,2024,1,,ツンツクツン万博,,7,0
u5,2024,1,,例えば炎,,1,0
u5,2024,1,,例えば炎,,2,0
u5,2024,1,,例えば炎,,3,0
u5,2024,1,,例えば炎,,4,0
u5,2024,1,,例えば炎,,5,0
u5,2024,1,,例えば炎,,6,1
u5,2024,1,,例えば炎,,7,1
u5,2024,2,,ツンツクツン万博,,1,0
u5,2024,2,,ツンツクツン万博,,2,0
u5,2024,2,,ツンツクツン万博,,3,0
u5,2024,2,,ツンツクツン万博,,4,0
u5,2024,2,,ツンツクツン万博,,5,0
u5,2024,2,,ツンツクツン万博,,6,0
u5,2024,2,,ツンツクツン万博,,7,0
u5,2024,2,,清川雄司,,1,1
u5,2024,2,,清川雄司,,2,0
u5,2024,2,,清川雄司,,3,1
u5,2024,2,,清川雄司,,4,1
u5,2024,2,,清川雄司,,5,0
u5,2024,2,,清川雄司,,6,1
u5,2024,2,,清川雄司,,7,1
u5,2024,2,,キャプテンバイソン,,1,0
u5,2024,2,,キャプテンバイソン,,2,1
u5,2024,2,,キャプテンバイソン,,3,0
u5,2024,2,,キャプテンバイソン,,4,0
u5,2024,2,,キャプテンバイソン,,5,1
u5,2024,2,,キャプテンバイソン,,6,0
u5,2024,2,,キャプテンバイソン,,7,0
u5,2025,1,,兄弟,,1,1
u5,2025,1,,兄弟,,2,0
u5,2025,1,,兄弟,,3,0
u5,2025,1,,兄弟,,4,1
u5,2025,1,,兄弟,,5,1
u5,2025,1,,兄弟,,6,1
u5,2025,1,,兄弟,,7,0
u5,2025,1,,生姜猫,,1,0
u5,2025,1,,生姜猫,,2,0
u5,2025,1,,生姜猫,,3,0
u5,2025,1,,生姜猫,,4,0
u5,2025,1,,生姜猫,,5,0
u5,2025,1,,生姜猫,,6,0
u5,2025,1,,生姜猫,,7,1
u5,2025,1,,無尽蔵,,1,0
u5,2025,1,,無尽蔵,,2,1
u5,2025,1,,無尽蔵,,3,1
u5,2025,1,,無尽蔵,,4,0
u5,2025,1,,無尽蔵,,5,0
u5,2025,1,,無尽蔵,,6,0
u5,2025,1,,無尽蔵,,7,0
u5,2025,1,,シカノシンプ,,1,1
u5,2025,1,,シカノシンプ,,2,1
u5,2025,1,,シカノシンプ,,3,1
u5,2025,1,,シカノシンプ,,4,1
u5,2025,1,,シカノシンプ,,5,0
u5,2025,1,,シカノシンプ,,6,0
u5,2025,1,,シカノシンプ,,7,0
u5,2025,1,,ぺ,,1,0
u5,2025,1,,ぺ,,2,0
u5,2025,1,,ぺ,,3,0
u5,2025,1,,ぺ,,4,0
u5,2025,1,,ぺ,,5,0
u5,2025,1,,ぺ,,6,1
u5,2025,1,,ぺ,,7,0
u5,2025,1,,釈迦虎,,1,0
u5,2025,1,,釈迦虎,,2,0
u5,2025,1,,釈迦虎,,3,0
u5,2025,1,,釈迦虎,,4,0
u5,2025,1,,釈迦虎,,5,1
u5,2025,1,,釈迦虎,,6,0
u5,2025,1,,釈迦虎,,7,1
u5,2025,1,,伝書鳩,,1,0
u5,2025,1,,伝書鳩,,2,0
u5,2025,1,,伝書鳩,,3,0
u5,2025,1,,伝書鳩,,4,0
u5,2025,1,,伝書鳩,,5,0
u5,2025,1,,伝書鳩,,6,0
u5,2025,1,,伝書鳩,,7,0
u5,2025,1,,あなたとネ,,1,1
u5,2025,1,,あなたとネ,,2,1
u5,2025,1,,あなたとネ,,3,1
u5,2025,1,,あなたとネ,,4,1
u5,2025,1,,あなたとネ,,5,1
u5,2025,1,,あなたとネ,,6,1
u5,2025,1,,あなたとネ,,7,0
u5,2025,1,,例えば炎,,1,0
u5,2025,1,,例えば炎,,2,0
u5,2025,1,,例えば炎,,3,0
u5,2025,1,,例えば炎,,4,0
u5,2025,1,,例えば炎,,5,0
u5,2025,1,,例えば炎,,6,0
u5,2025,1,,例えば炎,,7,1
u5,2025,2,,あなたとネ,,1,0
u5,2025,2,,あなたとネ,,2,1
u5,2025,2,,あなたとネ,,3,1
u5,2025,2,,あなたとネ,,4,0
u5,2025,2,,あなたとネ,,5,0
u5,2025,2,,あなたとネ,,6,1
u5,2025,2,,あなたとネ,,7,1
u5,2025,2,,兄弟,,1,0
u5,2025,2,,兄弟,,2,0
u5,2025,2,,兄弟,,3,0
u5,2025,2,,兄弟,,4,0
u5,2025,2,,兄弟,,5,0
u5,2025,2,,兄弟,,6,0
u5,2025,2,,兄弟,,7,0
u5,2025,2,,シカノシンプ,,1,1
u5,2025,2,,シカノシンプ,,2,0
u5,2025,2,,シカノシンプ,,3,0
u5,2025,2,,シカノシンプ,,4,1
u5,2025,2,,シカノシンプ,,5,1
u5,2025,2,,シカノシンプ,,6,0
u5,2025,2,,シカノシンプ,,7,0
uta,2013,1,,2700,,1,9
uta,2013,1,,2700,,2,9
uta,2013,1,,2700,,3,8
uta,2013,1,,2700,,4,9
uta,2013,1,,2700,,5,10
uta,2013,1,,2700,,6,8
uta,2013,1,,2700,,7,8
uta,2013,1,,2700,,8,8
uta,2013,1,,2700,,9,7
uta,2013,1,,2700,,10,9
uta,2013,1,,アイロンヘッド,,1,8
uta,2013,1,,アイロンヘッド,,2,8
uta,2013,1,,アイロンヘッド,,3,8
uta,2013,1,,アイロンヘッド,,4,8
uta,2013,1,,アイロンヘッド,,5,9
uta,2013,1,,アイロンヘッド,,6,8
uta,2013,1,,アイロンヘッド,,7,8
uta,2013,1,,アイロンヘッド,,8,7
uta,2013,1,,アイロンヘッド,,9,8
uta,2013,1,,アイロンヘッド,,10,10
uta,2013,1,,どぶろっく,,1,8
uta,2013,1,,どぶろっく,,2,9
uta,2013,1,,どぶろっく,,3,9
uta,2013,1,,どぶろっく,,4,9
uta,2013,1,,どぶろっく,,5,9
uta,2013,1,,どぶろっく,,6,8
uta,2013,1,,どぶろっく,,7,8
