comp,year,comedian_name,comedian_number,rank,catchphrase,first_group,first_order,first_result,first_title,first_movie,second_order,second_result,second_title,second_movie,third_order,third_result,third_title,third_movie
m1,2023,滝音,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,天才ピアニスト,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,モンスーン,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ジョックロック,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ハスキーポーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,三遊間,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,デルマパンゲ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ハイツ友の会,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,アキナ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,イノシカチョウ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,オーサカクレオパトラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,祇園,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ウイスキーカノン,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,らぶらいken,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,釈迦虎,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,盆と正月,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ヤングタウン,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ぐろう,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ビスケットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,ボニーボニー,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,チューリップフィクサー,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,きっと君はくるさ,,準々決勝進出,,,,,,,,,,,,,,
m1,2023,フランスピアノ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ウエストランド,,優勝,小市民怒涛の叫び,,10,659点,あるなしクイズ〜YouTuberにはあるけどタレントにはない,https://www.youtube.com/watch?v=w-R5jQOOPWE,1番,6票,あるなしクイズ〜アイドルにはあるけど役者にはない,,,,,
m1,2022,さや香,,2位,熱血リベンジ,,5,667点,免許返納,,3番,1票,男女の友情,,,,,
m1,2022,ロングコートダディ,,3位,ゆるハイブリッド,,4,660点,マラソンの世界大会,,2番,0票,タイムスリップ,,,,,
m1,2022,男性ブランコ,,4位,あぶない地味男,,6,650点,音符運び,,,,,,,,,
m1,2022,真空ジェシカ,,5位,アンコントロール,,2,647点,シルバー人材センター,,,,,,,,,
m1,2022,ヨネダ2000,,5位,なかよし奇想天外,,8,647点,餅つき,https://www.youtube.com/watch?v=KIgQgg7W-vc,,,,,,,,
m1,2022,オズワルド,,7位,（敗者復活組）,,3,639点,明晰夢,https://www.youtube.com/watch?v=uTOzOAhZdqs,,,,,,,,
m1,2022,カベポスター,,8位,草食系ロジカル,,1,634点,大声大会,,,,,,,,,
m1,2022,キュウ,,9位,ノーリアル,,9,620点,全然違うもの,https://www.youtube.com/watch?v=9eioS16rZ2g,,,,,,,,
m1,2022,ダイヤモンド,,10位,クレイジーな輝き,,7,616点,レトロニム,https://www.youtube.com/watch?v=cTu3n8TGwFA,,,,,,,,
m1,2022,金属バット,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2022,令和ロマン,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ミキ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,からし蓮根,,準決勝進出,,,,,,,,,,,,,,
m1,2022,マユリカ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ヤーレンズ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ビスケットブラザーズ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ななまがり,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ダンビラムーチョ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ハイツ友の会,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ケビンス,,準決勝進出,,,,,,,,,,,,,,
m1,2022,カゲヤマ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,かもめんたる,,準決勝進出,,,,,,,,,,,,,,
m1,2022,シンクロニシティ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,THIS IS パン,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ママタルト,,準決勝進出,,,,,,,,,,,,,,
m1,2022,ストレッチーズ,,準決勝進出,,,,,,,,,,,,,,
m1,2022,コウテイ,,準決勝進出,（敗者復活戦欠場）,,,,,,,,,,,,,
m1,2022,鬼としみちゃむ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,紅しょうが,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,にぼしいわし,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,モンスターエンジン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ヘンダーソン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,タチマチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,たくろう,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,タイムキーパー,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,チェリー大作戦,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,生ファラオ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,どんちっち,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,天才ピアニスト,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ダブルヒガシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,令和喜多みな実,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,豪快キャプテン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,軍艦,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,バッテリィズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,デルマパンゲ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,滝音,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,隣人,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,マルセイユ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,華山,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,三遊間,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ダブルアート,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,見取り図,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,祇園,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,カナメストーン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ゆにばーす,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,きしたかの,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,パンプキンポテトフライ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,深海魚,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,モグライダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,オッパショ石,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,大仰天,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,オフローズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,サツキ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,マリオネットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,くらげ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,シシガシラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,さすらいラビー,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,入間国際宣言,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,大自然,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ブレード・ランナー,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,エバース,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,コロコロチキチキペッパーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,忘れる。,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,インテイク,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,リニア,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,鶴亀,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,怪奇！YesどんぐりRPG,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,10億円,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,インディアンス,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,カラタチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,オドるキネマ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,トム・ブラウン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ナイチンゲールダンス,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,演芸おんせん,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ひつじねいり,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,キンボシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,阿佐ヶ谷姉妹,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,素敵じゃないか,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,アイロンヘッド,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,EXIT,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,とらふぐ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,TEAM BANANA,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ぶるファー吉岡,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,9番街レトロ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ダイタク,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,Aマッソ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,納言,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,アインシュタイン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ランジャタイ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,蛙亭,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,コットン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,TCクラクション,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,井下好井,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,マッハスピード豪速球,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,東京ホテイソン,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,カミナリ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,ニッポンの社長,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,スパイク,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,骨付きバナナ,,準々決勝進出,,,,,,,,,,,,,,
m1,2022,キングブルブリン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,錦鯉,,優勝,50歳おバカの大冒険,,8,655点,合コン,,2番,5票,サルを捕まえる,https://www.youtube.com/watch?v=0q8pelrEfQ0,,,,
m1,2021,オズワルド,,2位,シン・東京スタイル,,6,665点,友達,https://www.youtube.com/watch?v=k4r0nemISys,3番,1票,割り込み,https://www.youtube.com/watch?v=L89nlBhjOwE,,,,
m1,2021,インディアンス,,3位,快速ボケ特急,,9,655点,怖い動画,,1番,1票,売れたい,,,,,
m1,2021,ロングコートダディ,,4位,やわらかハード,,7,649点,ワニになりたい,,,,,,,,,
m1,2021,もも,,5位,なにわNEWフェイス,,10,645点,欲しいもの,https://www.youtube.com/watch?v=bfpDKbDsmWE,,,,,,,,
m1,2021,真空ジェシカ,,6位,屈折のエリート,,5,638点,一日市長,,,,,,,,,
m1,2021,ゆにばーす,,"6位","NO M-1,NO LIFE.",,3,638点,男女の友情,https://www.youtube.com/watch?v=iFMJ9YkydC8,,,,,,,,
m1,2021,モグライダー,,8位,やんちゃとぶきっちょ,,1,637点,さそり座の女,,,,,,,,,
m1,2021,ハライチ,,9位,（敗者復活組）,,4,636点,やりたいこと,,,,,,,,,
m1,2021,ランジャタイ,,10位,奇天烈の極み,,2,628点,風猫,https://www.youtube.com/watch?v=yW-GMsoLGqw,,,,,,,,
m1,2021,滝音,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2021,金属バット,,準決勝進出,,,,,,,,,,,,,,
m1,2021,男性ブランコ,,準決勝進出,,,,,,,,,,,,,,
m1,2021,見取り図,,準決勝進出,,,,,,,,,,,,,,
m1,2021,東京ホテイソン,,準決勝進出,,,,,,,,,,,,,,
m1,2021,マユリカ,,準決勝進出,,,,,,,,,,,,,,
m1,2021,アインシュタイン,,準決勝進出,,,,,,,,,,,,,,
m1,2021,ニューヨーク,,準決勝進出,,,,,,,,,,,,,,
m1,2021,からし蓮根,,準決勝進出,,,,,,,,,,,,,,
m1,2021,ヨネダ2000,,準決勝進出,,,,,,,,,,,,,,
m1,2021,アルコ＆ピース,,準決勝進出,,,,,,,,,,,,,,
m1,2021,さや香,,準決勝進出,,,,,,,,,,,,,,
m1,2021,ヘンダーソン,,準決勝進出,,,,,,,,,,,,,,
m1,2021,ダイタク,,準決勝進出,,,,,,,,,,,,,,
m1,2021,カベポスター,,準決勝進出,,,,,,,,,,,,,,
m1,2021,キュウ,,準決勝進出,,,,,,,,,,,,,,
m1,2021,ツートライブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,令和喜多みな実,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,隣人,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,侍スライス,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,スナフキンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ZUMA,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ラフ次元,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,風穴あけるズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,モンスターエンジン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,三遊間,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,タイムキーパー,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ガーベラガーデン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,デルマパンゲ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ドリンクバーゲン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,フースーヤ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,軍艦,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,キャタピラーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ビスケットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,丸亀じゃんご,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,アキナ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,チェリー大作戦,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,祇園,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,イチオク,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ドーナツ・ピーナツ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ニゲルベ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,エンペラー,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,黒帯,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,吉田たち,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,タチマチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ダブルヒガシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ニッポンの社長,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,なにわスワンキーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,にぼしいわし,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ネイチャーバーガー,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ストレッチーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ゼスト,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,素敵じゃないか,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,さすらいラビー,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ナミダバシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,世間知らズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,コットン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,阿佐ヶ谷姉妹,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,令和ロマン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ナイチンゲールダンス,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,鬼越トマホーク,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ママタルト,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,9番街レトロ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ポンループ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,三日月ヶ浜,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,アントワネット,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,シシガシラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ななまがり,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ドンデコルテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ウォンバット,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,トンツカタン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,TCクラクション,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ケビンス,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,軟水,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ラランド,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ヒコロヒーとみなみかわ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ブラゴーリ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,赤もみじ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ジャンク,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ラパルフェ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,パンプキンポテトフライ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,トット,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,人人,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,マリオネットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ミキ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,カミナリ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,怪奇！YesどんぐりRPG,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,アン縫い,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ヤーレンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,納言,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ダウ90000,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,カラタチ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ダイヤモンド,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,かもめんたる,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,金魚番長,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,すゑひろがりず,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,わらふぢなるお,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ぶるファー吉岡,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,くらげ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ダンビラムーチョ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ウエストランド,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,THIS IS パン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,GAG,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ランパンプス,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,デニス,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,レインボー,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,キンボシ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,大自然,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,トム・ブラウン,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,EXIT,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,蛙亭,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,ハイツ友の会,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,エルフ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,マルセイユ,,準々決勝進出,,,,,,,,,,,,,,
m1,2021,イノシカチョウ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,マヂカルラブリー,,優勝,我流大暴れ,,6,649点,,,2番,3票,,,,,,
m1,2020,おいでやすこが,,2位,個性と技のハーモニー,,5,658点,,,3番,2票,,,,,,
m1,2020,見取り図,,3位,真逆の才能III,,4,648点,,,1番,2票,,,,,,
m1,2020,錦鯉,,4位,おっさんずバカ,,9,643点,,,,,,,,,,
m1,2020,ニューヨーク,,5位,ダークにリベンジ,,3,642点,,,,,,,,,,
m1,2020,オズワルド,,5位,NEO東京スタイル,,7,642点,,,,,,,,,,
m1,2020,インディアンス,,7位,（敗者復活組）,,1,625点,,,,,,,,,,
m1,2020,アキナ,,8位,覚醒するファンタジスタ,,8,622点,,,,,,,,,,
m1,2020,ウエストランド,,9位,小市民怒涛の叫び,,10,622点,,,,,,,,,,
m1,2020,東京ホテイソン,,10位,静ボケ 剛ツッコミ,,2,617点,,,,,,,,,,
m1,2020,ラランド,,準決勝進出,（GYAO!ワイルドカード枠）,,,,,,,,,,,,,
m1,2020,ゆにばーす,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ぺこぱ,,準決勝進出,,,,,,,,,,,,,,
m1,2020,学天即,,準決勝進出,,,,,,,,,,,,,,
m1,2020,からし蓮根,,準決勝進出,,,,,,,,,,,,,,
m1,2020,コウテイ,,準決勝進出,,,,,,,,,,,,,,
m1,2020,金属バット,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ダイタク,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ニッポンの社長,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ロングコートダディ,,準決勝進出,,,,,,,,,,,,,,
m1,2020,滝音,,準決勝進出,,,,,,,,,,,,,,
m1,2020,タイムキーパー,,準決勝進出,,,,,,,,,,,,,,
m1,2020,キュウ,,準決勝進出,,,,,,,,,,,,,,
m1,2020,カベポスター,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ランジャタイ,,準決勝進出,,,,,,,,,,,,,,
m1,2020,ママタルト,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,シンクロニシティ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,くらげ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,侍スライス,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,スーパートマト,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,笑撃戦隊,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,シシガシラ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ブリキカラス,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ういろうプリン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ストレッチーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,スナフキンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,アインシュタイン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,セルライトスパ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,スリムクラブ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,モグライダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,カナメストーン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,演芸おんせん,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ひつじねいり,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ラフレクラン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ビスケットブラザーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,四千頭身,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,Aマッソ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,納言,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,GAG,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,マッハスピード豪速球,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,わらふぢなるお,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,インポッシブル,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,バビロン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ボーイフレンド,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,令和ロマン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,真空ジェシカ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,EXIT,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,コロコロチキチキペッパーズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,号泣,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,デニス,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,大自然,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,9番街レトロ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ガッツマン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,コマンダンテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,シマッシュレコード,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,スプリングシュリンプ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,すゑひろがりず,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ダイヤモンド,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,タモンズ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,トム・ブラウン,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ドンデコルテ,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ななまがり,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ネイチャーバーガー,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,パーフェクト・ダブル・シュレッダー,,準々決勝進出,,,,,,,,,,,,,,
m1,2020,ヒコロヒーとみなみかわ,,準々決勝進出,,,,,,,,,,,,,,
